parcelid,neighborhood,latitude,longitude
10818362,K822,35.24210902,-80.70599296
01706325,B703,35.37915186,-80.84010809
07704511,H508,35.26495799,-80.84576289
17120314,R123,35.15727605,-80.86729306
17123121,R303,35.14596071,-80.85193488
01120795,B120,35.42508802,-80.83008315
17311224,R312,35.14107062,-80.8647679
01301722,B302,35.38084748,-80.92569204
16722331,Q710,35.15911295,-80.91667646
16724357,Q716,35.15448721,-80.91933822
17105227,R112,35.16801338,-80.87151527
17105305,R112,35.17219637,-80.87375691
17106634,R112,35.16877501,-80.86633264
11307453,L311,35.23157518,-81.00178055
17110116,R112,35.16488791,-80.86990193
01943718,B925,35.4151099,-80.81140518
00728301,A742,35.48334063,-80.82866833
06902318,G905,35.24711348,-80.86339097
03518505,D519,35.30858133,-80.91704044
03518630,D519,35.30856629,-80.91344608
11120830,L135,35.2292432,-80.6498115
11120862,L135,35.23171148,-80.64918899
02714208,C748,35.32701631,-80.7997062
21918319,V920,35.08882131,-80.99296881
11308369,L314,35.22274246,-81.00191097
10808704,K822,35.24641469,-80.69542628
11121636,L141,35.23699184,-80.6431402
11121548,L141,35.23620364,-80.64482084
11121624,L141,35.23683505,-80.64146094
07906542,H905,35.25221777,-80.83110141
21722553,V732,35.09138952,-81.04071225
21723311,V732,35.09496163,-81.0420585
21339133,V329,35.1204419,-80.76310467
08118517,J513,35.22620251,-80.81170207
21344313,V324,35.10535495,-80.77363183
21513246,V512,35.1256682,-80.66895498
21519148,V503,35.12365778,-80.68414732
21701308,V720,35.08901581,-81.01524137
21720136,V705,35.08658053,-81.05073285
21722219,V705,35.08895277,-81.04105756
01519136,B501,35.38276255,-80.88584554
01133242,B120,35.43431204,-80.81503085
01538203,B511,35.40139292,-80.88549644
21307608,V320,35.12121849,-80.77829396
01518616,B523,35.37735489,-80.89937787
21317305,V304,35.12317718,-80.75812163
15710241,P710,35.1890384,-80.79476498
21325124,V313,35.13208492,-80.74641049
21728414,V727,35.07189608,-81.02337432
13515221,N502,35.18033792,-80.706283
21331147,V323,35.11586283,-80.76906601
21932740,V917,35.08993387,-80.97563302
00711173,A732,35.47292363,-80.82607094
00711247,A732,35.47433782,-80.82927348
00711258,A732,35.47562347,-80.82770261
21718213,V716,35.07108334,-81.04891906
01927537,B916,35.40576664,-80.82506269
21736132,V705,35.05544332,-81.04131953
04728102,E713,35.29192433,-80.78961327
21160107,V162,35.1193269,-80.80973655
21161444,V162,35.11958439,-80.80172846
05135128,F111,35.29002497,-80.71119127
05135178,F111,35.28896148,-80.71103535
04938104,E912,35.31808413,-80.72895119
23102313,X128,35.07418756,-80.76354318
19915455,T912,35.13220658,-81.01011907
23112151,X102,35.06010647,-80.76038308
14510126,O511,35.21063099,-80.88985882
22706502,W753,35.10560882,-80.75947383
02772243,C745,35.36256318,-80.80894051
19916250,T904,35.1443441,-81.01062701
18501156,S520,35.17240316,-80.80260288
08306213,J113,35.24239912,-80.80698847
23112228,X103,35.05790029,-80.75403291
19954154,T935,35.14996112,-80.97904979
19954244,T935,35.15161482,-80.97381641
06912519,G907,35.25938333,-80.86111995
03116528,D130,35.31649922,-80.9821482
03116560,D130,35.31446131,-80.98327413
07109113,G517,35.24168983,-80.87339342
10818512,K822,35.240717,-80.69902367
07109711,G517,35.24075531,-80.87491337
21933245,V917,35.09597008,-80.98070318
11139362,L107,35.24870641,-80.66645206
11139431,L107,35.24703919,-80.66532803
20946607,U921,35.10281982,-80.85693897
20947133,U921,35.10117608,-80.85815395
21103101,V110,35.12130346,-80.78980284
21106533,V110,35.1123699,-80.79649401
21117609,V163,35.10838262,-80.81674123
20125503,U110,35.13633566,-80.95995591
06513420,G512,35.2545218,-80.88009636
20139372,U113,35.14624864,-80.94858124
02930415,C951,35.37146882,-80.7695566
20142327,U122,35.11996994,-80.98045529
21707144,V713,35.07519902,-81.03987526
21102244,V181,35.11815363,-80.78345654
11304529,L307,35.23672115,-80.98972029
21714410,V731,35.0562093,-81.02796305
22101786,W123,35.08670744,-80.91019554
01319119,B319,35.41726953,-80.93618864
01319150,B319,35.41870588,-80.93718026
00309314,A308,35.4737135,-80.79000056
01117962,B120,35.43775011,-80.82431252
01120248,B120,35.42367636,-80.83262544
01120771,B120,35.42525625,-80.83083249
13906269,N929,35.19045593,-80.63123617
13906325,N929,35.19465012,-80.63052018
07507604,H505,35.25431027,-80.85176249
07701303,H511,35.27009736,-80.85055177
17119238,R123,35.15670608,-80.87171602
01120224,B120,35.42404873,-80.83648076
17305603,R312,35.14350375,-80.87016069
00929333,A926,35.43557242,-80.87719607
00929422,A926,35.43848947,-80.87570267
00929508,A926,35.4363229,-80.87411795
00943360,A926,35.43341105,-80.88946002
00943369,A926,35.43314829,-80.88740849
01133364,B120,35.43135648,-80.81583553
17102121,R112,35.17279278,-80.86627678
17316273,R312,35.13698541,-80.87455274
19518507,T521,35.16874569,-80.65910139
01513314,B524,35.38579517,-80.90590068
02118237,C104,35.39095815,-80.79609993
01130128,B124,35.43489069,-80.76332734
11322252,L311,35.22725135,-81.00216971
22106466,W129,35.08412548,-80.88897988
09106115,J113,35.24587964,-80.79317307
17325305,R311,35.12927707,-80.85781185
17328527,R320,35.12296083,-80.85958751
02718547,C745,35.36238703,-80.81542981
07819538,G913,35.24084026,-80.85448284
07845223,H810,35.2427374,-80.839092
07901703,H906,35.24031715,-80.8287182
11121659,L141,35.23612672,-80.64295802
11121807,L141,35.23304732,-80.64866819
10115314,K109,35.2187964,-80.75483474
13531344,N522,35.15871846,-80.69280973
11113538,L140,35.22471929,-80.68075677
04114250,E116,35.28684616,-80.84642998
04534363,E507,35.29110194,-80.82907941
08112513,I105,35.22727225,-80.82134982
11103543,L103,35.24450746,-80.67247766
09313438,J313,35.2331521,-80.77725927
21343147,V322,35.11106313,-80.77594323
21343237,V324,35.10524997,-80.77694987
21513196,V512,35.12260577,-80.67433626
21520301,V503,35.12060191,-80.6806973
21701321,V720,35.08565087,-81.01777387
21702102,V701,35.07877594,-81.01972798
01533355,B511,35.39179596,-80.88412138
01534402,B511,35.4006099,-80.89034115
21311215,V301,35.13478659,-80.75817448
21309607,V302,35.13297188,-80.76621665
21310528,V310,35.13925744,-80.7594101
21313546,V311,35.14350896,-80.75266494
21907626,V911,35.09241638,-80.98749345
21315519,V312,35.13506775,-80.74929019
21318410,V316,35.12592731,-80.76370922
05310110,F301,35.26695247,-80.99830182
17517807,P343,35.17348122,-80.84467886
17704114,R711,35.15821542,-80.84197054
20953141,U919,35.10513573,-80.85101696
21108212,V110,35.11468626,-80.79715317
21108213,V110,35.11441485,-80.79706616
21115163,V132,35.1261958,-80.81381798
14327457,O303,35.18601169,-80.91687064
09308435,J313,35.23409499,-80.77478809
11103625,L107,35.24689852,-80.6701733
11103626,L107,35.247103,-80.67016466
05315404,F311,35.24873924,-80.98874927
01301701,B302,35.3808293,-80.92619514
01126119,B101,35.44541652,-80.80016395
21733758,V724,35.08147627,-81.03521812
01510513,B717,35.40469872,-80.87555978
01511245,B511,35.39563995,-80.89000431
21918108,V918,35.09136659,-80.99587594
21921409,V910,35.10544574,-80.96346719
22104304,W104,35.07920462,-80.89773938
22104319,W104,35.07848154,-80.89960661
22108409,W104,35.07967881,-80.88960102
20911252,U920,35.13437321,-80.82456883
22121421,W113,35.08316056,-80.86771659
22121438,W113,35.08322407,-80.86605241
22123256,W109,35.07235075,-80.8517303
22127272,W109,35.07406142,-80.85778799
01939164,B917,35.40908493,-80.82443111
05325132,F313,35.28695727,-80.98132577
05923216,F523,35.26996568,-80.93863931
21333206,V341,35.11543571,-80.76997125
21333220,V341,35.11483786,-80.77124481
13946245,N909,35.18927851,-80.59654381
10515565,K514,35.27090508,-80.69221114
08311413,I106,35.23815982,-80.80820352
08311532,I106,35.23822614,-80.81214754
08315805,I106,35.23837398,-80.80097059
05704509,F710,35.2585697,-80.9066662
05705222,F710,35.26266276,-80.911863
05902110,F910,35.25142696,-80.90432014
05916116,F916,35.26302609,-80.93334734
05921106,F916,35.26495478,-80.93386038
08914223,I910,35.27298089,-80.77795343
05544228,F519,35.26491385,-80.96061253
00747320,A726,35.44562557,-80.77571926
03308172,D317,35.31893693,-80.91091619
10538363,K526,35.28822396,-80.68739265
10538427,K526,35.28915977,-80.68741608
17907202,R919,35.13838233,-80.84535845
17907417,R919,35.13738732,-80.84252848
17909630,R919,35.13472118,-80.84525853
17910304,R924,35.12786135,-80.84737449
18101272,S141,35.18487458,-80.8086958
18309410,S327,35.15877641,-80.80508662
06310301,G310,35.26337014,-80.89650689
06310719,G312,35.26281221,-80.89278849
21158129,V141,35.08675895,-80.81930554
21158212,V141,35.0857781,-80.82008191
22138314,W113,35.08009663,-80.87084665
11110185,L131,35.22756012,-80.6583577
22140221,W113,35.07769296,-80.86278857
22150386,W124,35.06372753,-80.88493712
22313521,W372,35.043033,-80.86119878
17506131,P340,35.17275838,-80.82480667
17515202,R510,35.17266657,-80.84442076
17511125,R711,35.16129999,-80.84225797
17703234,R711,35.15922684,-80.83924347
20939102,U914,35.10426629,-80.84197311
13308257,N309,35.1867719,-80.75454582
21904731,V917,35.08969791,-80.9661235
11335484,L311,35.22842686,-80.99697674
21908117,V723,35.07997456,-80.98914414
11335730,L311,35.2258432,-81.00078518
23103241,W732,35.07415215,-80.75418612
21733637,V724,35.07844586,-81.03622226
11103357,L107,35.24792904,-80.67262011
05301218,F314,35.2813363,-80.97437069
19316212,T315,35.16079961,-80.70189883
21908330,V914,35.08262711,-80.98890615
01302217,B302,35.38208919,-80.92581604
01316335,B312,35.40680489,-80.93678783
01133303,B120,35.43506562,-80.81851699
01133408,B120,35.43368623,-80.81527341
01117945,B120,35.43758678,-80.82872213
01120638,B120,35.42896079,-80.82907731
01501109,B501,35.41973219,-80.9179629
19919614,T903,35.15181197,-80.9779152
21123208,V124,35.09470829,-80.81645899
21904426,V707,35.09153538,-80.96805338
20727111,U732,35.0994709,-80.87214393
20728125,U723,35.09594656,-80.864757
21907118,V901,35.08719706,-80.98986779
21915179,V722,35.10140882,-80.97762876
20906204,U930,35.14324523,-80.83080374
21922214,V722,35.09743227,-80.96735798
21924130,V909,35.11049733,-80.97116605
20919118,U923,35.11936703,-80.839638
20919253,U909,35.12689805,-80.84202281
01707266,B719,35.39686994,-80.84251592
20930129,U911,35.10877673,-80.83168322
20930162,U961,35.10675386,-80.83102459
02112368,C112,35.39678254,-80.77346655
05923224,F523,35.26884655,-80.93927043
13946209,N909,35.19174322,-80.60056089
03326340,D322,35.33292835,-80.8953087
08305914,I106,35.23861866,-80.81305491
01945618,B925,35.41957398,-80.82141303
10515501,K514,35.2766829,-80.69047838
10515532,K514,35.27269366,-80.69168677
10515623,K514,35.27430882,-80.69255531
08309121,I104,35.23451116,-80.81269094
08309706,I104,35.23512215,-80.81317748
22303847,W361,35.03356594,-80.86483523
08313103,I104,35.2355348,-80.81191993
08904104,I910,35.2706607,-80.79383996
08904617,I910,35.26534223,-80.79000987
05913116,F917,35.25687996,-80.92805877
00747566,A726,35.45074823,-80.77353094
22937817,W943,35.02583631,-80.82170943
17907420,R919,35.13796068,-80.84206475
18105315,S140,35.17822656,-80.82515661
18107102,S141,35.17731358,-80.81678061
18301115,S321,35.16184378,-80.81482751
18307303,S321,35.15947254,-80.81080609
21126222,V114,35.10065358,-80.78667755
21131624,V106,35.10799338,-80.7805697
21136606,V123,35.12773582,-80.80724974
21138411,V163,35.11216549,-80.81188656
21156102,V140,35.12407444,-80.79643611
11110202,L136,35.21569449,-80.66084943
22136228,W109,35.0802891,-80.84211162
22150220,W124,35.0653813,-80.88169168
22146138,W110,35.06707654,-80.86676655
22313534,W372,35.04383714,-80.86120096
09309115,J102,35.23898152,-80.79606111
22101316,W123,35.08347192,-80.91110358
01922248,B921,35.40866996,-80.81616217
00751876,A733,35.48175707,-80.8516701
00748345,A740,35.4585866,-80.78409329
01515120,B516,35.38059652,-80.90691826
01133326,B120,35.43341964,-80.81846355
01316254,B312,35.40489303,-80.93363815
01521505,B518,35.36244489,-80.89237543
01525205,B506,35.35368651,-80.88723005
00713438,A738,35.46088844,-80.83647954
00713548,A738,35.46264364,-80.83920822
21729309,V711,35.07385149,-81.02083072
01319129,B319,35.41723126,-80.93908696
03717660,D742,35.32193935,-80.84988131
22101447,W123,35.0866568,-80.91134054
22101330,W123,35.08450961,-80.90867208
00113244,A133,35.48995136,-80.89221931
22937851,W943,35.02677709,-80.82062438
00915463,A934,35.43572541,-80.89594514
01325554,B313,35.38566088,-80.92918427
21309709,V314,35.13124026,-80.76531474
21311386,V343,35.13040307,-80.75356818
21313353,V311,35.14517867,-80.75327358
00713272,A738,35.46243185,-80.83313117
07321516,H301,35.23404173,-80.855087
01124136,B112,35.4391544,-80.81387705
01319136,B319,35.41942292,-80.93821751
05522451,F518,35.2541855,-80.96556244
00337121,A311,35.48376472,-80.79229824
21329147,V315,35.11739448,-80.74621594
10818358,K822,35.24172294,-80.70553914
10818453,K822,35.2411824,-80.70291912
04919149,E916,35.27815371,-80.74162113
01503308,B520,35.4095876,-80.90879933
15906410,P902,35.19770622,-80.78545226
00940270,A937,35.41372829,-80.90272411
21730446,V725,35.0863074,-81.02459976
01943509,B925,35.41777777,-80.8148571
19518449,T521,35.17016181,-80.6564722
06709220,G711,35.23162603,-80.89238579
06712724,G711,35.23038768,-80.89256449
02118241,C104,35.39010347,-80.79560822
01535217,B511,35.40072412,-80.88156801
01535404,B511,35.39936413,-80.88280961
01518602,B523,35.38004791,-80.9012676
06906830,G908,35.25338032,-80.86318328
06911215,G907,35.26347016,-80.86466268
01531201,B511,35.39285837,-80.87646204
22359133,W371,35.04149857,-80.8668348
22514240,W545,35.08462602,-80.77841183
22520141,W520,35.09122958,-80.78860587
22525207,W511,35.06612274,-80.78407971
22525224,W511,35.06551415,-80.78557433
22529222,W513,35.07346802,-80.79487346
22532334,W536,35.07347021,-80.80175619
18318444,S321,35.14845811,-80.81050145
01741317,B721,35.39772225,-80.84757659
00743220,A746,35.45903098,-80.79160141
00743256,A746,35.45791097,-80.79107819
07114233,G512,35.25084747,-80.87317334
18702311,S724,35.15997667,-80.78498507
18708104,S710,35.15336653,-80.78580715
19336466,T313,35.1616695,-80.72015917
03117220,D128,35.31722149,-80.96984483
22537115,W530,35.08279753,-80.77370792
21922224,V722,35.09679655,-80.9687576
22107418,W104,35.07957418,-80.89663186
19915339,T912,35.13049999,-81.01289183
02108333,C111,35.41965632,-80.75534895
22108507,W104,35.0803062,-80.89341243
22121141,W115,35.0874618,-80.86393733
21718428,V733,35.06700366,-81.0474663
21904643,V917,35.08631503,-80.97512278
02116278,C107,35.38013277,-80.80048426
00715331,A741,35.47003957,-80.82503493
00906123,A908,35.40850981,-80.88527731
10804471,K935,35.23260314,-80.70676745
01921425,B926,35.41005762,-80.81714879
01911577,B920TH,35.38212871,-80.83197763
01531253,B511,35.39595676,-80.88399606
01533249,B511,35.3893325,-80.8797415
01316249,B312,35.40552078,-80.93410164
03115428,D130,35.31043328,-80.9783272
05320281,F927,35.2668866,-80.98367362
10818840,K822,35.24658703,-80.70267282
11139316,L107,35.2485541,-80.66754605
01531246,B511,35.39579496,-80.8812221
22319323,W350,35.0412428,-80.83360575
01731315,B712,35.42552111,-80.84802594
01529424,B511,35.39639692,-80.87597927
01531245,B511,35.39581567,-80.88145924
01534524,B511,35.39832079,-80.88618055
01535210,B511,35.40115311,-80.88298275
01539262,B510,35.40112589,-80.90783122
22332148,W311,35.07446195,-80.8270849
22336113,W312,35.07206002,-80.8291116
09914217,J909,35.23971684,-80.75887661
22349212,W313,35.06979355,-80.83268194
00754226,A744,35.46325894,-80.82035382
21932730,V917,35.09159153,-80.97533627
00719219,A702,35.45193425,-80.79176535
00719353,A702,35.45378844,-80.78985442
23112140,X102,35.05874862,-80.76143049
01911207,B909,35.3842291,-80.82794642
07704514,H508,35.26536966,-80.84567633
02772278,C745,35.35994472,-80.80952751
09501321,J112,35.23513455,-80.79976756
09502130,J112,35.23311994,-80.80076009
09705328,J713,35.25477366,-80.74520558
21334143,V325,35.11910241,-80.74725151
04104257,E126,35.27683928,-80.83631954
19915403,T912,35.13615976,-81.0085873
17333212,R918,35.14423799,-80.86523003
21127348,V145,35.10292206,-80.79102931
21127227,V114,35.10393195,-80.78784479
06901409,G905,35.24588982,-80.86302359
01531239,B511,35.39520714,-80.88233181
01529350,B511,35.39981274,-80.8731289
01530254,B511,35.39698285,-80.88286837
06911525,G907,35.2623335,-80.86228736
01532163,B511,35.39775067,-80.87258721
22514255,W545,35.08628122,-80.77893567
22514289,W528,35.0825149,-80.77625051
22528148,W511,35.06882352,-80.78457055
22532317,W536,35.07221259,-80.80277024
18320207,S321,35.14935774,-80.81458505
01130117,B124,35.4354286,-80.7635285
18503404,S520,35.17190029,-80.79453925
11307424,L311,35.2295264,-81.00395494
18515526,S511,35.16564061,-80.77907593
09502220,J112,35.23366759,-80.80095416
00754367,A744,35.46616736,-80.81949913
17316105,R313,35.13551516,-80.87305815
03518127,D515,35.30514034,-80.91128696
03518642,D519,35.30705306,-80.91354568
03518609,D519,35.30834523,-80.91585029
01911414,B909,35.38519995,-80.82700647
01911432,B909,35.38460656,-80.82447251
11120239,L135,35.23065286,-80.65160584
21721336,V724,35.08319878,-81.03605342
21721352,V724,35.08315677,-81.0380908
12522604,M510,35.21096334,-80.83305686
21719416,V714,35.07005747,-81.04009274
21718115,V705,35.06267645,-81.05275507
21719133,V705,35.0754821,-81.04943037
21912131,V918,35.09534104,-80.99610907
21916145,V919,35.09942562,-80.96723643
21919444,V918,35.09310017,-81.00142814
21923450,V707,35.09439224,-80.97304831
01927513,B916,35.4078468,-80.82528713
22108106,W104,35.0807966,-80.88818839
19916481,T904,35.1453975,-81.00670313
21904618,V917,35.08685089,-80.97520074
10517434,K525,35.2972897,-80.67893375
03116448,D130,35.31662547,-80.98115034
10818721,K822,35.24374255,-80.70063763
21933179,V917,35.09448441,-80.98209131
22342102,W369,35.04497087,-80.87602882
22329219,W316,35.05178218,-80.82355176
01512120,B501,35.38881005,-80.88752035
01539109,B510,35.40259159,-80.90904357
09907412,J911,35.24102748,-80.76806679
22341152,W319,35.05454701,-80.88116105
09505507,J511,35.22721751,-80.79953597
22343146,W322,35.06090008,-80.82402321
22343224,W323,35.05953895,-80.82139378
22345164,W370,35.04536563,-80.86835833
00719201,A702,35.44881229,-80.78985716
00719424,A702,35.45398048,-80.78804191
